scenario	species	classification	domain_k	domain_pooled_effect	domain_ci_low	domain_ci_high	domain_p_value	domain_fdr_q	domain_I2	domain_prediction_low	domain_prediction_high	domain_sign_consistency	positive_domains	negative_domains	significant_positive_domains	significant_negative_domains	family_k	family_pooled_effect	family_p_value	family_fdr_q	family_I2	family_sign_consistency	family_same_direction	family_support_p_lt_0_10	prevalence_meta_effect	prevalence_meta_p	prevalence_meta_fdr_q	prevalence_same_direction	dominant_domain_share	influential_domain	loo_sign_flip
PRIMARY	s__GGB10485_SGB49305	OTHER_OR_INSUFFICIENT	4	-0.06179710450689701	-0.567978476239573	0.44438426722577895	0.7235574043375524	0.9899399288667535	0.0	-0.7461519856154225	0.6225577766016285	0.5	2	2	0	0							0	0	-0.06813576190169449	0.8718555284963341	0.9996325270282626	1			0
PRIMARY	s__GGB10692_SGB17347	OTHER_OR_INSUFFICIENT	4	0.13749063000123937	-0.3573315329895568	0.6323127929920356	0.44167345144490044	0.9899399288667535	0.0	-0.5315066534131634	0.8064879134156422	1.0	4	0	0	0							0	0	0.6720753862542993	0.21004898881081877	0.9996325270282626	1	0.37579611058914747	Lee_PRIMM_NL	0
PRIMARY	s__GGB1266_SGB1699	OTHER_OR_INSUFFICIENT	6	0.08820469705470182	-0.23138926001682938	0.40779865412623306	0.5097460977270035	0.9899399288667535	0.0	-0.25698372169370953	0.43339311580311324	0.6666666666666666	4	2	0	0	3	0.08653839872063514	0.5620704338468585	0.9868213417628564	0.0	0.6666666666666666	1	0	0.2625419931508705	0.4705565038545997	0.9996325270282626	1			0
PRIMARY	s__GGB14025_SGB14906	CONSISTENT_NONSIGNIFICANT	6	0.27436475864128057	-0.07536772549264803	0.6240972427752092	0.09979984710299922	0.9899399288667535	0.0	-0.10337581023158804	0.6521053275141492	1.0	6	0	0	0	3	0.2523438808111879	0.19524407181509518	0.9868213417628564	0.0	1.0	1	0	0.440473508814655	0.21749590832651344	0.9996325270282626	1	0.42386190748602126	Lee_Manchester	0
PRIMARY	s__GGB1495_SGB2071	OTHER_OR_INSUFFICIENT	3	-0.3782611440127584	-1.2522551854838102	0.49573289745829346	0.20362433655866977	0.9899399288667535	0.0	-3.0304892357963835	2.273966947770867	1.0	0	3	0	1							0	0	-0.6904436311722255	0.2803863383044168	0.9996325270282626	1			0
PRIMARY	s__GGB16040_SGB9347	OTHER_OR_INSUFFICIENT	6	0.08035372444310615	-0.265073036717446	0.42578048560365833	0.5759104341423941	0.9899399288667535	15.263992189631356	-0.2927363005515927	0.4534437494378051	0.6666666666666666	2	4	1	0	4	0.1423373224731162	0.48495687173355845	0.9868213417628564	44.25087793610839	0.75	1	0	0.11408708238339664	0.7817566385757057	0.9996325270282626	1			0
PRIMARY	s__GGB2653_SGB3574	OTHER_OR_INSUFFICIENT	9	0.06893525248444586	-0.18560083629646945	0.3234713412653612	0.549672881674846	0.9899399288667535	0.0	-0.19207130873454342	0.32994181370343517	0.5555555555555556	5	4	1	0	5	0.06179384495682171	0.6029050136721801	0.9868213417628564	0.0	0.8	1	0	0.20038156943058455	0.45134031622156723	0.9996325270282626	1			0
PRIMARY	s__GGB2848_SGB3813	OTHER_OR_INSUFFICIENT	8	-0.05182684019042104	-0.33599155158161054	0.23233787120076843	0.6792439000584131	0.9899399288667535	0.0	-0.34588032478597996	0.24222664440513786	0.5	4	4	0	0	5	-0.05450373997206575	0.6456286971218156	0.9868213417628564	0.0	0.6	1	0	-0.22034270666103958	0.43286031017419585	0.9996325270282626	1			0
PRIMARY	s__GGB2970_SGB3952	OTHER_OR_INSUFFICIENT	8	0.08017746313537621	-0.19037531574076044	0.35073024201151287	0.5060777342168671	0.9899399288667535	0.0	-0.1997904013398703	0.36014532761062273	0.5	4	4	0	0	5	0.06469505556068904	0.587088950730463	0.9868213417628564	0.0	0.6	1	0	0.25907969827542415	0.42590485776202147	0.9996325270282626	1			0
PRIMARY	s__GGB2977_SGB3959	OTHER_OR_INSUFFICIENT	6	0.0032852857440033947	-0.3653201621678916	0.37189073365589836	0.9826075366433016	0.9925937920540963	0.0	-0.39483967507595347	0.40141024656396024	0.6666666666666666	4	2	0	0							0	0	0.03277819505814756	0.9177872969803043	0.9996325270282626	1			0
PRIMARY	s__GGB2980_SGB3962	OTHER_OR_INSUFFICIENT	6	0.048243753082949516	-0.3223315141259071	0.4188190202918062	0.7514680923105632	0.9899399288667535	10.923147927146157	-0.3520087787165428	0.44849628488244186	0.6666666666666666	2	4	1	0	3	0.07737496683952487	0.6151582130759126	0.9868213417628564	0.0	0.6666666666666666	1	0	0.014826511815940276	0.9571970986693424	0.9996325270282626	1			0
PRIMARY	s__GGB2987_SGB3969	OTHER_OR_INSUFFICIENT	5	-0.05342698385334083	-0.48579970031045516	0.3789457326037735	0.7488128392942762	0.9899399288667535	0.0	-0.5490258173304218	0.44217184962374007	0.6	2	3	0	0	3	-0.035112202337181556	0.8141057762565421	0.9868213417628564	0.0	0.6666666666666666	1	0	0.020405105207942798	0.9515861646124201	0.9996325270282626	0			0
PRIMARY	s__GGB2998_SGB3988	OTHER_OR_INSUFFICIENT	9	-0.01779899532494577	-0.2721471103725199	0.23654911972262832	0.875801656836721	0.9899399288667535	0.0	-0.27861280440599173	0.24301481375610018	0.5555555555555556	4	5	0	0	5	-0.06359658594658481	0.5929536293764543	0.9868213417628564	0.0	0.6	1	0	0.031833455817865626	0.9119792863883428	0.9996325270282626	0			0
PRIMARY	s__GGB3000_SGB3991	OTHER_OR_INSUFFICIENT	6	-0.04824550840003191	-0.36793818389796223	0.27144716709789846	0.7140323585996207	0.9899399288667535	0.0	-0.39354055138557237	0.2970495345855086	0.5	3	3	0	0	3	-0.05166756013800979	0.7108754100550339	0.9868213417628564	0.0	0.6666666666666666	1	0	-0.20187895579899304	0.5651426315554144	0.9996325270282626	1			0
PRIMARY	s__GGB3005_SGB3996	STRONG_DIRECTION_REVERSAL	9	-0.028971362020191637	-0.3428841030758732	0.28494137903548994	0.8367874609703192	0.9899399288667535	28.493086332563998	-0.49204669228307957	0.4341039682426963	0.5555555555555556	5	4	1	1	5	-0.06167345643956522	0.7014617729326675	0.9868213417628564	33.41023412079671	0.6	1	0	-0.07264732982780686	0.78249543583264	0.9996325270282626	1			0
PRIMARY	s__GGB3034_SGB4030	CONSISTENT_NONSIGNIFICANT	5	0.18579138765648937	-0.21529872224526111	0.5868814975582398	0.26780753191099327	0.9899399288667535	0.0	-0.2739503653428863	0.6455331406558651	0.8	4	1	0	0	3	0.1092051439735749	0.49795744651136625	0.9868213417628564	2.3223147409214153	0.6666666666666666	1	0	0.36843541431392024	0.33798329111617587	0.9996325270282626	1	0.3591004111321901	Lee_PRIMM_NL	0
PRIMARY	s__GGB3057_SGB4059	OTHER_OR_INSUFFICIENT	3	-0.20002567591421055	-0.9089121331879451	0.5088607813595241	0.3486237956746011	0.9899399288667535	0.0	-2.293445023792357	1.8933936719639362	0.6666666666666666	1	2	0	0	3	-0.20002567591421055	0.3486237956746011	0.9868213417628564	0.0	0.6666666666666666	1	0	-0.4017330697957996	0.47047529564491275	0.9996325270282626	1			0
PRIMARY	s__GGB3061_SGB4063	OTHER_OR_INSUFFICIENT	7	0.13070370131858983	-0.15561030812004	0.41701771075721966	0.30670630473173305	0.9899399288667535	0.0	-0.17008097667959204	0.4314883793167717	0.7142857142857143	5	2	0	0	5	0.20896478315176803	0.13051666879007198	0.9868213417628564	0.0	0.8	1	0	0.37450212448689224	0.2375727957755856	0.9996325270282626	1			0
PRIMARY	s__GGB3109_SGB4119	OTHER_OR_INSUFFICIENT	4	0.09183662406648663	-0.42946509034947067	0.6131383384824439	0.614185629463344	0.9899399288667535	0.0	-0.61296089075889	0.7966341388918633	0.75	3	1	0	0	3	0.142749689313141	0.5562263217293667	0.9868213417628564	0.0	1.0	1	0	0.23227108510977654	0.5728819640061992	0.9996325270282626	1	0.8337421783779448	Gopalakrishnan_US	0
PRIMARY	s__GGB31234_SGB14869	OTHER_OR_INSUFFICIENT	4	-0.10734521324355707	-0.6437157595214551	0.429025333034341	0.5694576036804246	0.9899399288667535	4.016726997446292	-0.8325157192511424	0.6178252927640283	0.5	2	2	0	0	3	-0.05608620590790461	0.7107519963411411	0.9868213417628564	0.0	0.6666666666666666	1	0	-0.01732605293743514	0.9679548159864906	0.9996325270282626	1			0
PRIMARY	s__GGB3167_SGB4181	OTHER_OR_INSUFFICIENT	3	-0.15183445048068414	-0.8865743600599734	0.5829054590986051	0.46773767480870776	0.9899399288667535	0.0	-2.3216018740803106	2.017932973118942	0.6666666666666666	1	2	0	0	3	-0.02023066124590633	0.9039614703575919	0.9868213417628564	24.870275555467416	0.6666666666666666	1	0	-0.2159809036191749	0.6096895826200609	0.9996325270282626	1			0
PRIMARY	s__GGB3175_SGB4191	OTHER_OR_INSUFFICIENT	7	-0.04211049800732405	-0.3655652117774054	0.28134421576275737	0.7608553687248392	0.9899399288667535	0.0	-0.3819130178697395	0.29769202185509147	0.5714285714285714	3	4	0	0	3	-0.038249127921356395	0.7982111848933772	0.9868213417628564	0.0	0.6666666666666666	1	0	-0.02691428685339363	0.9293120677829128	0.9996325270282626	1			0
PRIMARY	s__GGB3256_SGB4303	OTHER_OR_INSUFFICIENT	7	-0.0629032223273811	-0.3486042314446119	0.22279778678984968	0.6094571353047543	0.9899399288667535	0.0	-0.3630439182012562	0.237237473546494	0.5714285714285714	4	3	0	0	4	-0.07416657207390444	0.5614386482439376	0.9868213417628564	0.0	0.75	1	0	-0.12489662567068693	0.6566775679576675	0.9996325270282626	1			0
PRIMARY	s__GGB3277_SGB4327	OTHER_OR_INSUFFICIENT	6	-0.15961245070989935	-0.5288053756089848	0.20958047418918604	0.31698618476198814	0.9899399288667535	0.0	-0.5583719362307914	0.23914703481099273	0.8333333333333334	1	5	0	0							0	0	-0.23145504841850037	0.4842434550495016	0.9996325270282626	1	0.34247349992830867	Lee_PRIMM_UK	0
PRIMARY	s__GGB32900_SGB53446	OTHER_OR_INSUFFICIENT	6	0.20865105750819732	-0.2050972367581871	0.6223993517745817	0.2514661197322756	0.9899399288667535	34.83234580992447	-0.23823198348057514	0.6555340984969698	0.6666666666666666	4	2	1	0	5	0.2194806763285197	0.29970939504560573	0.9868213417628564	55.73781905310108	0.8	1	0	0.3242730650297782	0.4059780244926994	0.9996325270282626	1			0
PRIMARY	s__GGB3304_SGB4367	CONSISTENT_NONSIGNIFICANT	6	0.07047190958687129	-0.24966188609110734	0.3906057052648499	0.5959334665085125	0.9899399288667535	0.0	-0.27529958037099567	0.4162433995447382	0.8333333333333334	5	1	0	0	3	0.06142131270740621	0.7212138116873885	0.9868213417628564	26.696027103340125	0.6666666666666666	1	0	0.13354078000407102	0.6649547077848719	0.9996325270282626	1	0.33515607536174497	Lee_PRIMM_UK	1
PRIMARY	s__GGB33469_SGB15236	OTHER_OR_INSUFFICIENT	9	0.09997917018851503	-0.15449976065333648	0.35445810103036657	0.3914167831242306	0.9899399288667535	0.0	-0.16096878007327958	0.36092712045030967	0.5555555555555556	4	5	0	0	5	0.08004830445754363	0.510282920126283	0.9868213417628564	1.7877435928202314	0.6	1	0	0.1857740898124331	0.4803224952408616	0.9996325270282626	1			0
PRIMARY	s__GGB33469_SGB15237	OTHER_OR_INSUFFICIENT	6	-0.1009787936920146	-0.5297902020477342	0.32783261466370506	0.5713787524693564	0.9899399288667535	20.487803988627352	-0.797472641150554	0.5955150537665249	0.6666666666666666	2	4	0	0							0	0	-0.2254121652939429	0.5437940249307044	0.9996325270282626	1			0
PRIMARY	s__GGB33512_SGB15201	OTHER_OR_INSUFFICIENT	5	-0.09865657629574454	-0.47566437121481325	0.2783512186233242	0.5077393418046884	0.9899399288667535	0.0	-0.5307944432671665	0.3334812906756774	0.6	2	3	0	0	4	-0.01128288038108075	0.9273796933485956	0.9868213417628564	0.0	0.75	1	0	-0.1922484369912198	0.5590901898774426	0.9996325270282626	1			0
PRIMARY	s__GGB33512_SGB15203	OTHER_OR_INSUFFICIENT	5	-0.12187243986717473	-0.5339879457573059	0.2902430660229564	0.45772667338869416	0.9899399288667535	0.0	-0.5942518389995992	0.3505069592652497	0.6	2	3	0	0							0	0	-0.1991748700501104	0.5744520788994367	0.9996325270282626	1			0
PRIMARY	s__GGB33928_SGB15225	OTHER_OR_INSUFFICIENT	9	0.0034780732804183608	-0.2510200411245589	0.25797618768539565	0.9756310709737402	0.9925937920540963	0.0	-0.2574895482104998	0.26444569477133656	0.5555555555555556	4	5	0	0	5	-0.009486579946065402	0.9446491947114499	0.9868213417628564	26.168134572360323	0.6	0	0	-0.04580371548619271	0.8598014969815438	0.9996325270282626	0			0
PRIMARY	s__GGB34228_SGB72916	OTHER_OR_INSUFFICIENT	4	-0.0532369015338148	-0.7215621472788152	0.6150883442111856	0.8162584135761393	0.9899399288667535	0.0	-0.9568095524275911	0.8503357493599616	0.5	2	2	0	0							0	0	-0.05663258666807297	0.8966317620386912	0.9996325270282626	1			0
PRIMARY	s__GGB3444_SGB4594	CONSISTENT_NONSIGNIFICANT	5	-0.20843058233878325	-0.6144710561040827	0.19760989142651614	0.22722404700400287	0.9899399288667535	2.0415433592180836	-0.673846593917423	0.2569854292398564	0.8	1	4	0	1	3	-0.1933635765317939	0.2794956950436417	0.9868213417628564	0.0	0.6666666666666666	1	0	-0.34976411463839013	0.370648970751563	0.9996325270282626	1	0.5818171063029551	Matson_US	0
PRIMARY	s__GGB3463_SGB4621	OTHER_OR_INSUFFICIENT	5	-0.18726178032145893	-0.7183734273547083	0.3438498667117905	0.38304163856840345	0.9899399288667535	40.17355534084039	-1.2030052543950138	0.828481693752096	0.6	2	3	0	1	3	-0.2645678426086579	0.5059602710636983	0.9868213417628564	71.1451193904036	0.6666666666666666	1	0	-0.3700432383254215	0.4863031775467998	0.9996325270282626	1			0
PRIMARY	s__GGB3475_SGB4638	OTHER_OR_INSUFFICIENT	4	0.1308568906789167	-0.32135633158210725	0.5830701129399407	0.42501751830778184	0.9899399288667535	0.0	-0.48053330156029683	0.7422470829181302	0.75	3	1	0	0	3	0.152588618721807	0.5232139555385544	0.9868213417628564	20.69052596168602	0.6666666666666666	1	0	0.42754263077794835	0.36642791454035845	0.9996325270282626	1	0.37912756542350073	Spencer_US	0
PRIMARY	s__GGB34797_SGB14322	OTHER_OR_INSUFFICIENT	7	-0.045975592480070465	-0.36893081694159713	0.27697963198145614	0.7394815770403288	0.9899399288667535	0.0	-0.38525337820675865	0.29330219324661766	0.7142857142857143	2	5	0	0	3	-0.018463289255383937	0.9009682705941275	0.9868213417628564	0.0	0.6666666666666666	1	0	-0.08667307429076422	0.7641705237660676	0.9996325270282626	1			0
PRIMARY	s__GGB3486_SGB4658	OTHER_OR_INSUFFICIENT	3	-0.14367285932722165	-1.206280075260628	0.9189343566061847	0.6195693262641274	0.9899399288667535	0.0	-3.2816683455341247	2.994322626879681	0.6666666666666666	1	2	0	0							0	0	-0.35837794195380623	0.5160348795466502	0.9996325270282626	1			0
PRIMARY	s__GGB34900_SGB14891	OTHER_OR_INSUFFICIENT	7	0.037581202554917315	-0.27731897074611567	0.3524813758559503	0.7801036779395893	0.9899399288667535	0.0	-0.2932344197402319	0.36839682485006653	0.7142857142857143	5	2	0	0	4	0.08480474669212615	0.5455155773825835	0.9868213417628564	0.0	1.0	1	0	0.2805754098576939	0.34269311766772553	0.9996325270282626	1			0
PRIMARY	s__GGB3499_SGB4674	OTHER_OR_INSUFFICIENT	3	0.10539581745481894	-0.6013997499666389	0.8121913848762768	0.5868493802042676	0.9899399288667535	0.0	-1.9818489036952578	2.1926405386048957	1.0	3	0	0	0	3	0.10539581745481894	0.5868493802042676	0.9868213417628564	0.0	1.0	1	0	0.5283787930468251	0.4056642922340117	0.9996325270282626	1			0
PRIMARY	s__GGB35068_SGB47850	OTHER_OR_INSUFFICIENT	5	0.17952109017253237	-0.28313709385963115	0.6421792742046959	0.3419750329767454	0.9899399288667535	18.293404573632934	-0.43070542340120976	0.7897476037462745	0.6	3	2	0	0							0	0	0.4609283253515259	0.36997304196884995	0.9996325270282626	1			0
PRIMARY	s__GGB3510_SGB4687	OTHER_OR_INSUFFICIENT	7	-0.026961799753511633	-0.3128792686226403	0.258955669115617	0.8251818775278835	0.9899399288667535	0.0	-0.3273298955146449	0.2734062960076216	0.5714285714285714	4	3	0	0	4	-0.06879298431613359	0.6944035898075607	0.9868213417628564	33.487711109181525	0.75	1	0	0.18196598868679983	0.5547294249840176	0.9996325270282626	0			0
PRIMARY	s__GGB3513_SGB4691	OTHER_OR_INSUFFICIENT	3	-0.054996449134412935	-0.8905299412478831	0.7805370429790572	0.8036396629246859	0.9899399288667535	6.0240438114803165	-2.9669483855122776	2.856955487243452	0.6666666666666666	1	2	0	0							0	0	-0.06894051795478162	0.9057428345769322	0.9996325270282626	1			0
PRIMARY	s__GGB3534_SGB4722	CONSISTENT_NONSIGNIFICANT	7	-0.08139498362789306	-0.3667529137937632	0.20396294653797709	0.5113349147948012	0.9899399288667535	0.0	-0.38117526091182624	0.21838529365604015	0.8571428571428571	1	6	0	0	5	-0.07579888820274466	0.5270952539225991	0.9868213417628564	0.0	1.0	1	0	-0.27804204433389823	0.4090694700307957	0.9996325270282626	1	0.31085299225686436	Lee_PRIMM_NL	0
PRIMARY	s__GGB3537_SGB4727	OTHER_OR_INSUFFICIENT	7	0.07075550548236977	-0.2260738911573606	0.3675849021221001	0.5809556077361655	0.9899399288667535	0.0	-0.30197188063710956	0.44348289160184906	0.7142857142857143	5	2	0	0	4	0.0628611641384823	0.7140359520050303	0.9868213417628564	36.44170969228387	0.5	1	0	0.2045314562182114	0.5012305982701332	0.9996325270282626	1			0
PRIMARY	s__GGB3569_SGB4776	OTHER_OR_INSUFFICIENT	3	0.015107053300680736	-0.7100110858724664	0.7402251924738279	0.9367411065393078	0.9899399288667535	0.0	-2.126246228751724	2.1564603353530853	0.6666666666666666	2	1	0	0							0	0	0.08634223871396855	0.8669325248201076	0.9996325270282626	1			0
PRIMARY	s__GGB3570_SGB4777	OTHER_OR_INSUFFICIENT	5	0.14684802401502303	-0.2649678189832295	0.5586638670132755	0.3781969765118883	0.9899399288667535	0.0	-0.3251878923236029	0.6188839403536489	0.8	4	1	0	0							0	0	0.09157697945290205	0.7856082146298544	0.9996325270282626	1	0.5409315817984476	Lee_PRIMM_UK	0
PRIMARY	s__GGB3602_SGB4574	OTHER_OR_INSUFFICIENT	4	0.0814565021492804	-0.4037795765483491	0.5666925808469099	0.6302319584623797	0.9899399288667535	0.0	-0.5745804395445391	0.7374934438430998	0.75	3	1	0	0	4	0.0814565021492804	0.6302319584623797	0.9868213417628564	0.0	0.75	1	0	0.07055768418003493	0.8599112904751091	0.9996325270282626	1	0.4232441194013742	Matson_US	0
PRIMARY	s__GGB3612_SGB4882	OTHER_OR_INSUFFICIENT	7	-0.16112946629959074	-0.45352694945164423	0.13126801685246275	0.22620014796791352	0.9899399288667535	0.0	-0.46830508434243723	0.14604615174325575	0.7142857142857143	2	5	0	0	4	-0.17064333579256016	0.23141841664743035	0.9868213417628564	0.0	0.75	1	0	-0.4392341735985928	0.20745189465266503	0.9996325270282626	1			0
PRIMARY	s__GGB3614_SGB4886	OTHER_OR_INSUFFICIENT	7	0.14759951126334928	-0.1438989200266694	0.439097942553368	0.2616174773236171	0.9899399288667535	0.0	-0.15863161572676035	0.45383063825345893	0.7142857142857143	5	2	0	0	4	0.1397003191263716	0.31503494111763103	0.9868213417628564	0.0	0.75	1	0	0.251389027915963	0.48050213314721235	0.9996325270282626	1			0
PRIMARY	s__GGB3619_SGB4894	OTHER_OR_INSUFFICIENT	7	-0.018971561606731285	-0.3166882238108779	0.2787451005974153	0.881205280247549	0.9899399288667535	0.0	-0.33173519661709816	0.29379207340363556	0.7142857142857143	2	5	0	0	3	-0.0350203801904427	0.7994406150645537	0.9868213417628564	0.0	0.6666666666666666	1	0	0.01260387983857701	0.9675062556539868	0.9996325270282626	0			0
PRIMARY	s__GGB36267_SGB14177	OTHER_OR_INSUFFICIENT	5	-0.019649285941191627	-0.470727215379503	0.43142864349711973	0.9095673737949231	0.9899399288667535	13.746874991639016	-0.536688606613634	0.49739003473125076	0.6	2	3	0	0	3	0.09495523530146603	0.6224002453441758	0.9868213417628564	0.0	0.6666666666666666	0	0	-0.16583161415101247	0.6833192886472405	0.9996325270282626	1			0
PRIMARY	s__GGB3653_SGB4964	OTHER_OR_INSUFFICIENT	9	0.04234123729721753	-0.21210298218786253	0.2967854567822976	0.7111724311607156	0.9899399288667535	0.0	-0.21857111923175362	0.30325359382618866	0.5555555555555556	4	5	0	0	5	0.04003241773925844	0.7334076687076124	0.9868213417628564	0.0	0.6	1	0	0.07485610809153141	0.7826491693838933	0.9996325270282626	1			0
PRIMARY	s__GGB3730_SGB5060	OTHER_OR_INSUFFICIENT	7	0.0719872421719294	-0.3094162154873432	0.45339069983120206	0.6604688340184388	0.9899399288667535	38.201950859632554	-0.32869282341854333	0.4726673077624022	0.5714285714285714	4	3	0	1	3	0.09521176436437165	0.5897217626185014	0.9868213417628564	14.844576752570553	0.6666666666666666	1	0	0.11608718013810126	0.7552295760158924	0.9996325270282626	1			0
PRIMARY	s__GGB3746_SGB5089	OTHER_OR_INSUFFICIENT	9	-0.01068694061479	-0.2647160801027559	0.2433421988731759	0.9251024800616664	0.9899399288667535	0.0	-0.2711736655535093	0.24979978432392932	0.6666666666666666	3	6	0	0	5	-0.04661506750381694	0.6928334807466218	0.9868213417628564	0.0	0.6	1	0	0.019215075050420055	0.9357850026217924	0.9996325270282626	0			0
PRIMARY	s__GGB3818_SGB5183	OTHER_OR_INSUFFICIENT	3	-0.2045234848771242	-0.9130624144317516	0.5040154446775031	0.340128380653005	0.9899399288667535	0.0	-2.296916545352111	1.8878695755978625	1.0	0	3	0	0	3	-0.2045234848771242	0.340128380653005	0.9868213417628564	0.0	1.0	1	0	-0.612589509119027	0.25236940169404193	0.9996325270282626	1			0
PRIMARY	s__GGB3819_SGB5184	OTHER_OR_INSUFFICIENT	7	0.10520815511608649	-0.2292608046114623	0.4396771148436353	0.47069423624390583	0.9899399288667535	14.40814151049804	-0.24616528449270275	0.45658159472487575	0.7142857142857143	5	2	0	0	5	0.07684229744529172	0.629754281507748	0.9868213417628564	32.343084580434116	0.6	1	0	0.2883262617095539	0.3413105162702977	0.9996325270282626	1			0
PRIMARY	s__GGB38744_SGB14842	OTHER_OR_INSUFFICIENT	7	-0.1606026314601043	-0.4464921866181968	0.1252869236979882	0.2183879061926576	0.9899399288667535	0.0	-0.4609414027164407	0.13973613979623203	0.5714285714285714	3	4	0	0	4	-0.11334067749681506	0.39346429810979905	0.9868213417628564	0.0	0.75	1	0	-0.17121732295392714	0.5227144797128016	0.9996325270282626	1			0
PRIMARY	s__GGB42378_SGB59548	OTHER_OR_INSUFFICIENT	3	0.2760379586432623	-0.8610902047465135	1.4131661220330383	0.40591022972213203	0.9899399288667535	5.319250945313428	-3.871138207529004	4.423214124815528	1.0	3	0	0	0	3	0.10595553272354681	0.6016824466197661	0.9868213417628564	30.474258635342	1.0	1	0	0.9131016969108363	0.18258572973970988	0.9996325270282626	1			0
PRIMARY	s__GGB42389_SGB59559	OTHER_OR_INSUFFICIENT	5	0.07366430575948907	-0.3369509097613759	0.48427952128035406	0.6445592298644857	0.9899399288667535	0.0	-0.39699541464232274	0.5443240261613009	0.6	3	2	0	0							0	0	-0.003982332217172471	0.9923004102317953	0.9998995945261049	0			0
PRIMARY	s__GGB42994_SGB4746	OTHER_OR_INSUFFICIENT	4	-0.10423023689959295	-0.7348295677558546	0.5263690939566686	0.6352824115007435	0.9899399288667535	34.82313256479832	-1.4178997481803557	1.20943927438117	0.5	2	2	0	1	4	-0.10423023689959295	0.6352824115007435	0.9868213417628564	34.82313256479832	0.5	1	0	-0.11081633063632661	0.7767989678107837	0.9996325270282626	1			0
PRIMARY	s__GGB4456_SGB6141	OTHER_OR_INSUFFICIENT	5	0.15571087843199943	-0.36676732821725727	0.6781890850812562	0.45449150747955486	0.9899399288667535	32.5043773197146	-0.827964984810283	1.1393867416742818	0.6	2	3	0	0							0	0	0.2894468846857471	0.49608189416620807	0.9996325270282626	1			0
PRIMARY	s__GGB45432_SGB63101	OTHER_OR_INSUFFICIENT	7	-0.08167118791521162	-0.4014231077598211	0.23808073192939788	0.5549851072560822	0.9899399288667535	19.535074560121675	-0.4175837701562405	0.25424139432581727	0.5714285714285714	3	4	0	1	4	-0.0407626279775678	0.7444476106930932	0.9868213417628564	0.0	0.5	1	0	-0.1986726601665087	0.5470184338766748	0.9996325270282626	1			0
PRIMARY	s__GGB45491_SGB63163	CONSISTENT_NONSIGNIFICANT	6	-0.12607202038575618	-0.4744251627797169	0.22228112200820452	0.3949080746808772	0.9899399288667535	0.0	-0.5023227838916448	0.25017874312013233	0.8333333333333334	1	5	0	0	3	-0.09922767840392935	0.5289357073367588	0.9868213417628564	0.0	0.6666666666666666	1	0	-0.19309000398685897	0.5335739192932035	0.9996325270282626	1	0.28722138355624033	Frankel_US	0
PRIMARY	s__GGB45495_SGB63167	DOMAIN_SPECIFIC	5	0.005064198461828188	-0.6392706929538498	0.649399089877506	0.9836353643279763	0.9925937920540963	53.50445785872435	-1.3924341832023448	1.4025625801260013	0.6	3	2	0	1							0	0	0.024394255001000398	0.9560891494451091	0.9996325270282626	1	0.4783868056446869	Lee_Manchester	1
PRIMARY	s__GGB45497_SGB63169	OTHER_OR_INSUFFICIENT	6	-0.12250395821295919	-0.535469718292184	0.29046180186626563	0.4801401708137112	0.9899399288667535	19.96498079461377	-0.8341624601161789	0.5891545436902604	0.5	3	3	0	0	3	-0.1050846944307575	0.5354848514831296	0.9868213417628564	13.828985086622964	0.6666666666666666	1	0	-0.32709306969896845	0.3712882713527192	0.9996325270282626	1			0
PRIMARY	s__GGB4566_SGB6305	OTHER_OR_INSUFFICIENT	7	-0.023762119479246186	-0.3122206179331134	0.26469637897462106	0.8469150406219816	0.9899399288667535	0.0	-0.32679967159612167	0.27927543263762933	0.5714285714285714	3	4	0	0	5	-0.01872894486059401	0.8726340152141941	0.9868213417628564	0.0	0.6	1	0	0.00788605757869443	0.9813351844658733	0.9996325270282626	0			0
PRIMARY	s__GGB51441_SGB71759	OTHER_OR_INSUFFICIENT	6	0.17186937150941303	-0.1768743030285204	0.5206130460473465	0.26101399029885725	0.9899399288667535	0.0	-0.20480319963510094	0.548541942653927	0.6666666666666666	4	2	0	0	3	0.1833743295323143	0.29791645995761395	0.9868213417628564	0.0	0.6666666666666666	1	0	0.32135774743138373	0.28851533245676697	0.9996325270282626	1			0
PRIMARY	s__GGB51510_SGB71883	OTHER_OR_INSUFFICIENT	4	-0.06428126062035001	-0.5489437966863986	0.42038127544569853	0.701381724648496	0.9899399288667535	0.0	-0.7195427753066427	0.5909802540659427	0.75	1	3	0	0	4	-0.06428126062035001	0.701381724648496	0.9868213417628564	0.0	0.75	1	0	-0.1504007330983626	0.7126677637167379	0.9996325270282626	1	0.39633919683435365	Spencer_US	1
PRIMARY	s__GGB51647_SGB4348	STRONG_DIRECTION_REVERSAL	7	0.06106391771582141	-0.5079405790388875	0.6300684144705303	0.8016461429746936	0.9899399288667535	59.3681908829059	-0.8359443558451795	0.9580721912768223	0.7142857142857143	5	2	1	1	3	0.12992356099663904	0.6208114287704166	0.9868213417628564	55.43695095047112	0.6666666666666666	1	0	0.1909789075535179	0.5866395277629687	0.9996325270282626	1	0.5841063000417263	Lee_PRIMM_NL	1
